Country.Region,Province.State,date,confirmed,recovered,deaths,hospitalized_symptoms,isolated_at_home,tested,close_observation,suspected,hospitalized_intensive,active
United Kingdom,total,2020-03-01,36,8,0,NA,NA,NA,NA,NA,NA,28
Switzerland,AG,2020-03-01,1,0,0,NA,NA,NA,NA,NA,NA,1
Switzerland,AI,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,AR,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,BE,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,BL,2020-03-01,2,0,0,NA,NA,NA,NA,NA,NA,2
Switzerland,BS,2020-03-01,1,0,0,NA,NA,NA,NA,NA,NA,1
Switzerland,FR,2020-03-01,1,0,0,NA,NA,NA,NA,NA,NA,1
Switzerland,GE,2020-03-01,7,0,0,3,NA,NA,NA,NA,0,7
Switzerland,GL,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,GR,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,JU,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,LU,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,NE,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,NW,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,OW,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,SG,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,SH,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,SO,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,SZ,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,TG,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,TI,2020-03-01,1,0,0,NA,NA,NA,NA,NA,NA,1
Switzerland,UR,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,VD,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,VS,2020-03-01,2,0,0,NA,NA,NA,NA,NA,NA,2
Switzerland,ZG,2020-03-01,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,ZH,2020-03-01,2,0,0,NA,NA,NA,NA,NA,NA,2
Switzerland,CH,2020-03-01,17,0,0,11,NA,NA,NA,NA,0,17
Afghanistan,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Albania,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Algeria,total,2020-03-02,3,0,0,NA,NA,NA,NA,NA,NA,3
Andorra,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Angola,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Antigua and Barbuda,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Argentina,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Armenia,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Australia,Australian Capital Territory,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Australia,New South Wales,2020-03-02,6,4,0,NA,NA,NA,NA,NA,NA,2
Australia,Northern Territory,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Australia,Queensland,2020-03-02,9,1,0,NA,NA,NA,NA,NA,NA,8
Australia,South Australia,2020-03-02,3,2,0,NA,NA,NA,NA,NA,NA,1
Australia,Tasmania,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Australia,Victoria,2020-03-02,9,4,0,NA,NA,NA,NA,NA,NA,5
Australia,Western Australia,2020-03-02,2,0,1,NA,NA,NA,NA,NA,NA,1
Austria,total,2020-03-02,18,0,0,NA,NA,NA,NA,NA,NA,18
Azerbaijan,total,2020-03-02,3,0,0,NA,NA,NA,NA,NA,NA,3
Bahamas,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Bahrain,total,2020-03-02,49,0,0,NA,NA,NA,NA,NA,NA,49
Bangladesh,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Barbados,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Belarus,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Belgium,total,2020-03-02,8,1,0,NA,NA,NA,NA,NA,NA,7
Belize,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Benin,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Bhutan,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Bolivia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Bosnia and Herzegovina,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Brazil,total,2020-03-02,2,0,0,NA,NA,NA,NA,NA,NA,2
Brunei,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Bulgaria,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Burkina Faso,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Burma,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Cabo Verde,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Cambodia,total,2020-03-02,1,1,0,NA,NA,NA,NA,NA,NA,0
Cameroon,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Canada,Alberta,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Canada,British Columbia,2020-03-02,8,0,0,NA,NA,NA,NA,NA,NA,8
Canada,Diamond Princess,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Canada,Grand Princess,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Canada,Manitoba,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Canada,New Brunswick,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Canada,Newfoundland and Labrador,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Canada,Northwest Territories,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Canada,Nova Scotia,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Canada,Ontario,2020-03-02,18,0,0,NA,NA,NA,NA,NA,NA,18
Canada,Prince Edward Island,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Canada,Quebec,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Canada,Recovered,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Canada,Saskatchewan,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Canada,Yukon,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Central African Republic,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Chad,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Chile,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
China,Anhui,2020-03-02,990,917,6,NA,NA,NA,NA,NA,NA,67
China,Beijing,2020-03-02,414,282,8,NA,NA,NA,NA,NA,NA,124
China,Chongqing,2020-03-02,576,469,6,NA,NA,NA,NA,NA,NA,101
China,Fujian,2020-03-02,296,255,1,NA,NA,NA,NA,NA,NA,40
China,Gansu,2020-03-02,91,85,2,NA,NA,NA,NA,NA,NA,4
China,Guangdong,2020-03-02,1350,1059,7,NA,NA,NA,NA,NA,NA,284
China,Guangxi,2020-03-02,252,192,2,NA,NA,NA,NA,NA,NA,58
China,Guizhou,2020-03-02,146,114,2,NA,NA,NA,NA,NA,NA,30
China,Hainan,2020-03-02,168,151,5,NA,NA,NA,NA,NA,NA,12
China,Hebei,2020-03-02,318,296,6,NA,NA,NA,NA,NA,NA,16
China,Heilongjiang,2020-03-02,480,356,13,NA,NA,NA,NA,NA,NA,111
China,Henan,2020-03-02,1272,1205,22,NA,NA,NA,NA,NA,NA,45
China,Hong Kong,2020-03-02,100,36,2,NA,NA,NA,NA,NA,NA,62
China,Hubei,2020-03-02,67103,33934,2803,NA,NA,NA,NA,527,6872,30366
China,Hunan,2020-03-02,1018,887,4,NA,NA,NA,NA,NA,NA,127
China,Inner Mongolia,2020-03-02,75,54,0,NA,NA,NA,NA,NA,NA,21
China,Jiangsu,2020-03-02,631,543,0,NA,NA,NA,NA,NA,NA,88
China,Jiangxi,2020-03-02,935,850,1,NA,NA,NA,NA,NA,NA,84
China,Jilin,2020-03-02,93,83,1,NA,NA,NA,NA,NA,NA,9
China,Liaoning,2020-03-02,122,103,1,NA,NA,NA,NA,NA,NA,18
China,Macau,2020-03-02,10,8,0,NA,NA,NA,NA,NA,NA,2
China,Ningxia,2020-03-02,74,69,0,NA,NA,NA,NA,NA,NA,5
China,Qinghai,2020-03-02,18,18,0,NA,NA,NA,NA,NA,NA,0
China,Shaanxi,2020-03-02,245,216,1,NA,NA,NA,NA,NA,NA,28
China,Shandong,2020-03-02,758,460,6,NA,NA,NA,NA,NA,NA,292
China,Shanghai,2020-03-02,337,292,3,NA,NA,NA,NA,NA,NA,42
China,Shanxi,2020-03-02,133,119,0,NA,NA,NA,NA,NA,NA,14
China,Sichuan,2020-03-02,538,386,3,NA,NA,NA,NA,NA,NA,149
China,Tianjin,2020-03-02,136,111,3,NA,NA,NA,NA,NA,NA,22
China,Tibet,2020-03-02,1,1,0,NA,NA,NA,NA,NA,NA,0
China,Xinjiang,2020-03-02,76,66,3,NA,NA,NA,NA,NA,NA,7
China,Yunnan,2020-03-02,174,168,2,NA,NA,NA,NA,NA,NA,4
China,Zhejiang,2020-03-02,1206,1069,1,NA,NA,NA,NA,NA,NA,136
Colombia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Congo (Brazzaville),total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Congo (Kinshasa),total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Costa Rica,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Cote d'Ivoire,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Croatia,total,2020-03-02,7,0,0,NA,NA,NA,NA,NA,NA,7
Cuba,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Cyprus,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Czechia,total,2020-03-02,3,0,0,NA,NA,NA,NA,NA,NA,3
Denmark,total,2020-03-02,4,0,0,NA,NA,NA,NA,NA,NA,4
Denmark,Faroe Islands,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Denmark,Greenland,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Diamond Princess,total,2020-03-02,705,10,6,NA,NA,NA,NA,NA,NA,689
Djibouti,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Dominica,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Dominican Republic,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Ecuador,total,2020-03-02,6,0,0,NA,NA,NA,NA,NA,NA,6
Egypt,total,2020-03-02,2,1,0,NA,NA,NA,NA,NA,NA,1
El Salvador,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Equatorial Guinea,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Eritrea,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Estonia,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Eswatini,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Ethiopia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Fiji,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Finland,total,2020-03-02,6,1,0,NA,NA,NA,NA,NA,NA,5
France,total,2020-03-02,191,12,3,NA,NA,NA,NA,NA,NA,176
France,French Guiana,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
France,French Polynesia,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
France,Guadeloupe,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
France,Martinique,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
France,Mayotte,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
France,New Caledonia,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
France,Reunion,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
France,Saint Barthelemy,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
France,St Martin,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Gabon,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Gambia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Georgia,total,2020-03-02,3,0,0,NA,NA,NA,NA,NA,NA,3
Germany,total,2020-03-02,159,16,0,NA,NA,NA,NA,NA,NA,143
Ghana,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Greece,total,2020-03-02,7,0,0,NA,NA,NA,NA,NA,NA,7
Grenada,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Guatemala,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Guinea,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Guinea-Bissau,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Guyana,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Haiti,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Holy See,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Honduras,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Hungary,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Iceland,total,2020-03-02,6,0,0,NA,NA,NA,NA,NA,NA,6
India,total,2020-03-02,5,3,0,NA,NA,NA,NA,NA,NA,2
Indonesia,total,2020-03-02,2,0,0,NA,NA,NA,NA,NA,NA,2
Iran,total,2020-03-02,1501,291,66,NA,NA,NA,NA,NA,NA,1144
Iraq,total,2020-03-02,26,0,0,NA,NA,NA,NA,NA,NA,26
Ireland,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Israel,total,2020-03-02,10,1,0,NA,NA,NA,NA,NA,NA,9
Jamaica,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Japan,total,2020-03-02,274,32,6,NA,NA,NA,NA,NA,NA,236
Jordan,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Kazakhstan,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Kenya,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
"Korea, South",total,2020-03-02,4335,30,28,NA,NA,NA,NA,NA,NA,4277
Kosovo,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Kuwait,total,2020-03-02,56,0,0,NA,NA,NA,NA,NA,NA,56
Kyrgyzstan,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Laos,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Latvia,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Lebanon,total,2020-03-02,13,0,0,NA,NA,NA,NA,NA,NA,13
Liberia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Libya,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Liechtenstein,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Lithuania,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Luxembourg,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Madagascar,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Malaysia,total,2020-03-02,29,18,0,NA,NA,NA,NA,NA,NA,11
Maldives,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Mali,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Malta,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Mauritania,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Mauritius,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Mexico,total,2020-03-02,5,0,0,NA,NA,NA,NA,NA,NA,5
Moldova,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Monaco,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Mongolia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Montenegro,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Morocco,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Mozambique,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
MS Zaandam,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Namibia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Nepal,total,2020-03-02,1,1,0,NA,NA,NA,NA,NA,NA,0
Netherlands,total,2020-03-02,18,0,0,NA,NA,NA,NA,NA,NA,18
Netherlands,Aruba,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Netherlands,Curacao,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Netherlands,Sint Maarten,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
New Zealand,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Nicaragua,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Niger,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Nigeria,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
North Macedonia,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Norway,total,2020-03-02,25,0,0,NA,NA,NA,NA,NA,NA,25
Oman,total,2020-03-02,6,1,0,NA,NA,NA,NA,NA,NA,5
Pakistan,total,2020-03-02,4,0,0,NA,NA,NA,NA,NA,NA,4
Panama,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Papua New Guinea,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Paraguay,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Peru,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Philippines,total,2020-03-02,3,1,1,NA,NA,NA,NA,NA,NA,1
Poland,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Portugal,total,2020-03-02,2,0,0,NA,NA,NA,NA,NA,NA,2
Qatar,total,2020-03-02,3,0,0,NA,NA,NA,NA,NA,NA,3
Romania,total,2020-03-02,3,0,0,NA,NA,NA,NA,NA,NA,3
Russia,total,2020-03-02,3,2,0,NA,NA,NA,NA,NA,NA,1
Rwanda,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Saint Kitts and Nevis,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Saint Lucia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Saint Vincent and the Grenadines,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
San Marino,total,2020-03-02,8,0,0,NA,NA,NA,NA,NA,NA,8
Saudi Arabia,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Senegal,total,2020-03-02,1,0,0,NA,NA,NA,NA,NA,NA,1
Serbia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Seychelles,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Singapore,total,2020-03-02,108,78,0,NA,NA,NA,NA,NA,NA,30
Slovakia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Slovenia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Somalia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
South Africa,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Spain,total,2020-03-02,120,2,0,NA,NA,NA,NA,NA,NA,118
Sri Lanka,total,2020-03-02,1,1,0,NA,NA,NA,NA,NA,NA,0
Sudan,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Suriname,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Sweden,total,2020-03-02,15,0,0,NA,NA,NA,NA,NA,NA,15
Switzerland,total,2020-03-02,42,0,0,NA,NA,NA,NA,NA,NA,42
Syria,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Taiwan*,total,2020-03-02,41,12,1,NA,NA,NA,NA,NA,NA,28
Tanzania,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Thailand,total,2020-03-02,43,31,1,NA,NA,NA,NA,NA,NA,11
Timor-Leste,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Togo,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Trinidad and Tobago,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Tunisia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Turkey,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Uganda,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Ukraine,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
United Arab Emirates,total,2020-03-02,21,5,0,NA,NA,NA,NA,NA,NA,16
United Kingdom,total,2020-03-02,40,8,0,NA,NA,NA,NA,NA,NA,32
United Kingdom,Anguilla,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
United Kingdom,Bermuda,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
United Kingdom,British Virgin Islands,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
United Kingdom,Cayman Islands,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
United Kingdom,Channel Islands,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
United Kingdom,Gibraltar,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
United Kingdom,Isle of Man,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
United Kingdom,Montserrat,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
United Kingdom,Turks and Caicos Islands,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Uruguay,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
US,total,2020-03-02,98,7,6,NA,NA,NA,NA,NA,NA,85
Uzbekistan,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Venezuela,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Vietnam,total,2020-03-02,16,16,0,NA,NA,NA,NA,NA,NA,0
West Bank and Gaza,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Zambia,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Zimbabwe,total,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Italy,Abruzzo,2020-03-02,5,0,0,3,2,52,NA,NA,0,5
Italy,Basilicata,2020-03-02,0,0,0,0,0,39,NA,NA,0,0
Italy,P.A. Bolzano,2020-03-02,1,0,0,1,0,20,NA,NA,0,1
Italy,Calabria,2020-03-02,1,0,0,0,1,39,NA,NA,0,1
Italy,Campania,2020-03-02,17,0,0,4,13,373,NA,NA,0,17
Italy,Emilia Romagna,2020-03-02,335,0,11,148,160,1973,NA,NA,16,324
Italy,Friuli Venezia Giulia,2020-03-02,9,0,0,0,9,269,NA,NA,0,9
Italy,Lazio,2020-03-02,7,3,0,3,1,773,NA,NA,0,4
Italy,Liguria,2020-03-02,42,4,0,12,5,121,NA,NA,1,38
Italy,Lombardia,2020-03-02,1254,139,38,478,472,7925,NA,NA,127,1077
Italy,Marche,2020-03-02,35,0,1,17,11,137,NA,NA,6,34
Italy,Molise,2020-03-02,0,0,0,0,0,13,NA,NA,0,0
Italy,Piemonte,2020-03-02,51,0,0,12,37,434,NA,NA,2,51
Italy,Puglia,2020-03-02,4,0,0,2,2,278,NA,NA,0,4
Italy,Sardegna,2020-03-02,0,0,0,0,0,29,NA,NA,0,0
Italy,Sicilia,2020-03-02,9,2,0,2,3,307,NA,NA,0,7
Italy,Toscana,2020-03-02,13,1,0,7,5,613,NA,NA,0,12
Italy,P.A. Trento,2020-03-02,0,0,0,0,0,122,NA,NA,0,0
Italy,Umbria,2020-03-02,2,0,0,0,2,35,NA,NA,0,2
Italy,Valle d'Aosta,2020-03-02,0,0,0,0,0,11,NA,NA,0,0
Italy,Veneto,2020-03-02,273,0,2,53,204,9782,NA,NA,14,271
Australia,total,2020-03-02,30,11,1,NA,NA,NA,NA,NA,NA,18
Canada,total,2020-03-02,27,0,0,NA,NA,NA,NA,NA,NA,27
China,total,2020-03-02,80136,44854,2914,NA,NA,NA,40651,NA,7365,32368
Denmark,total,2020-03-02,4,0,0,NA,NA,NA,NA,NA,NA,4
France,total,2020-03-02,191,12,3,NA,NA,NA,NA,NA,NA,176
Italy,total,2020-03-02,2036,149,52,742,927,23345,NA,NA,166,1835
Netherlands,total,2020-03-02,18,0,0,NA,NA,NA,NA,NA,NA,18
United Kingdom,total,2020-03-02,40,8,0,NA,NA,NA,NA,NA,NA,32
Switzerland,AG,2020-03-02,2,0,0,NA,NA,NA,NA,NA,NA,2
Switzerland,AI,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,AR,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,BE,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,BL,2020-03-02,2,0,0,NA,NA,NA,NA,NA,NA,2
Switzerland,BS,2020-03-02,3,0,0,NA,NA,NA,NA,NA,NA,3
Switzerland,FR,2020-03-02,2,0,0,NA,NA,NA,NA,NA,NA,2
Switzerland,GE,2020-03-02,7,0,0,3,NA,NA,NA,NA,0,7
Switzerland,GL,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,GR,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,JU,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,LU,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,NE,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,NW,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,OW,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,SG,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,SH,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,SO,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,SZ,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,TG,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,TI,2020-03-02,2,0,0,NA,NA,NA,NA,NA,NA,2
Switzerland,UR,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,VD,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,VS,2020-03-02,3,0,0,NA,NA,NA,NA,NA,NA,3
Switzerland,ZG,2020-03-02,0,0,0,NA,NA,NA,NA,NA,NA,0
Switzerland,ZH,2020-03-02,2,0,0,NA,NA,NA,NA,NA,NA,2
Switzerland,CH,2020-03-02,23,0,0,13,NA,NA,NA,NA,0,23
